I didn't have any regrets about surviving.	I had any regrets about surviving.
So that's why, search until you're blue, you won't find any pictures of Spacedog and his four-wheeled UFO.	So that's why, search until you're blue, you will find any pictures of Spacedog and his four-wheeled UFO.
I certainly didn't see any ballocks on him when you trotted him around for everyone to admire.	I certainly saw any ballocks on him when you trotted him around for everyone to admire.
Oh, you see, my lord,' I smiled coolly, 'there aren't any lawyers in Heaven!	Oh, you see, my lord,' I smiled coolly, 'there are any lawyers in Heaven!
I don't have any feelings about you at all.	I have any feelings about you at all.
He had nearly lost his life the second time and didn't want to take any chances on a third.	He had nearly lost his life the second time and wanted to take any chances on a third.
And don't get any ideas about tellin' my old man or lady, Jack said, stepping into his Levi's and zipping up.	And get any ideas about tellin' my old man or lady, Jack said, stepping into his Levi's and zipping up.
No, she didn't want any reminders of her near-surrender.	No, she wanted any reminders of her near-surrender.
She sighed in relief when she was that at least there weren't any dogs in sight.	She sighed in relief when she was that at least there were any dogs in sight.
She didn't want to take any chances of letting him go, now.	She wanted to take any chances of letting him go, now.
She didn't have any panties on underneath her tight-fitting shorts.	She had any panties on underneath her tight-fitting shorts.
Yeah, I don't want any termites nibblin' at my cock!	Yeah, I want any termites nibblin' at my cock!
But,” the coach said, “I don't want to hear any bids unless they go up a thousand dollars at a time.”	But,” the coach said, “I want to hear any bids unless they go up a thousand dollars at a time.”
And it looks like he or she doesn't have any interests except weapons.	And it looks like he or she has any interests except weapons.
I hadn't turned any lights on in the house and I'd reactivated the alarm system, so I had to keep still.	I had turned any lights on in the house and I'd reactivated the alarm system, so I had to keep still.
I wasn't taking any chances about where I spent the rest of the night.	I was taking any chances about where I spent the rest of the night.
Polk, there aren't going to be any generations to come!	Polk, there are going to be any generations to come!
I told you, we don't have any rings of water breathing!	I told you, we have any rings of water breathing!
When will you learn that your father doesn't follow any rules except his own!	When will you learn that your father follows any rules except his own!
But I always finish at the beach, and there aren't any cameras there.	But I always finish at the beach, and there are any cameras there.
And we won't take any excuses this time.	And we will take any excuses this time.
She didn't want any dreams intruding in upon her nocturnal activities.	She wanted any dreams intruding in upon her nocturnal activities.
Luckily, the door was open, so he could tell there didn't seem to be any surprises in there waiting for him.	Luckily, the door was open, so he could tell there seemed to be any surprises in there waiting for him.
There aren't any criminals there.	There are any criminals there.
We already know Fleet doesn't have any qualms about sticking steel in a man's back.	We already know Fleet has any qualms about sticking steel in a man's back.
Nix didn't think any patrons remained up there, or at least he hoped not.	Nix thought any patrons remained up there, or at least he hoped not.
They cover up their women and they don't make any bones about it.	They cover up their women and they make any bones about it.
He didn't have any answers for David, but he sent back that he would help if he could.	He had any answers for David, but he sent back that he would help if he could.
They'll probably let her go tomorrow if there aren't any changes in her condition.	They'll probably let her go tomorrow if there are any changes in her condition.
But I didn't pick up any vibes of her being a kindred spirit, so to speak.	But I picked up any vibes of her being a kindred spirit, so to speak.
And before you ask I haven't got any daughters either.	And before you ask I have got any daughters either.
The sailing centre's CCTV doesn't show any cars in the car park that night though.	The sailing centre's CCTV shows any cars in the car park that night though.
It didn't ring any bells with Horton.	It rung any bells with Horton.
And he probably didn't have any hang-ups over seeing shrivelled corpses.	And he probably had any hang-ups over seeing shrivelled corpses.
At first he didn't have any ideas and I had to push him, then all at once he was Mr.	At first he had any ideas and I had to push him, then all at once he was Mr.
At least Janet hadn't found any obvious patterns in the duty rosters and mortality figures, but they had a ways to go.	At least Janet had found any obvious patterns in the duty rosters and mortality figures, but they had a ways to go.
With Earl and Janet, maybe I hadn't made any mistakes after all.	With Earl and Janet, maybe I had made any mistakes after all.
I didn't see any books where books might have been.	I saw any books where books might have been.
William didn't commit any crimes in his association with Matthew Sawtell.	William committed any crimes in his association with Matthew Sawtell.
The pistol hadn't seen any serious action and I hoped it would stay that way.	The pistol had seen any serious action and I hoped it would stay that way.
Pruning could wait until later; his synaptic web didn't have any files on that at all.	Pruning could wait until later; his synaptic web had any files on that at all.
«As far as we can ascertain at this point, Penny Maowkavitz didn't have any problems in her professional life,» I said.	«As far as we can ascertain at this point, Penny Maowkavitz had any problems in her professional life,» I said.
We aren't going to have any starships left.	We are going to have any starships left.
Thank Fate there weren't any animals grazing around the A-frames.	Thank Fate there were any animals grazing around the A-frames.
I won't put any obstacles in your way, political or otherwise.	I will put any obstacles in your way, political or otherwise.
Okay then, this is why there aren't any capsules flying down here, Aaron muttered.	Okay then, this is why there are any capsules flying down here, Aaron muttered.
There aren't any constables left out there to patrol.	There are any constables left out there to patrol.
And that certainly won't be on any news file, deep cached or otherwise.	And that certainly will be on any news file, deep cached or otherwise.
At which point he realized he didn't have any clothes on.	At which point he realized he had any clothes on.
Her attitude hadn't made any miraculous changes.	Her attitude had made any miraculous changes.
Like I said, if you're born with biononics you don't have any options in life, in what you become.	Like I said, if you're born with biononics you have any options in life, in what you become.
There didn't seem to be any capsules in flight.	There seemed to be any capsules in flight.
Which instinctive response was reassuring, but still didn't give any clues by way of identity.	Which instinctive response was reassuring, but still gave any clues by way of identity.
He always checked over newcomers, just to make sure he wasn't letting any vipers into Hambleton's rustic peace.	He always checked over newcomers, just to make sure he was letting any vipers into Hambleton's rustic peace.
Keep the local communication frequencies open, of course, we don't want any accidents with the commuter pods and tugs.	Keep the local communication frequencies open, of course, we want any accidents with the commuter pods and tugs.
She hadn't done any serious hotrodding for years.	She had done any serious hotrodding for years.
I haven't seen any souls since Chae, Edeard countered.	I have seen any souls since Chae, Edeard countered.
After the whole Sholapur incident she wasn't taking any chances with her personal safety.	After the whole Sholapur incident she was taking any chances with her personal safety.
She wasn't under any illusions now about how desperate Living Dream was to catch her.	She was under any illusions now about how desperate Living Dream was to catch her.
The smartcore still hadn't recognized any nebulas by the time she'd finished her raspberry Pavlova.	The smartcore still had recognized any nebulas by the time she'd finished her raspberry Pavlova.
You haven't got any defences now.	You have got any defences now.
Well, she thought, at least I haven't done any obvious damage…	Well, she thought, at least I have done any obvious damage…
He pulled in the lot, parked and walked in the showroom that didn't have any cars in it.	He pulled in the lot, parked and walked in the showroom that had any cars in it.
He didn't see any gas stations or fast food places at the exit.	He saw any gas stations or fast food places at the exit.
Leather-jacket's involvement didn't fit any facts at all.	Leather-jacket's involvement fitted any facts at all.
He's so chivalrous, so loyal a husband, that he hasn't any plans for a divorce.	He's so chivalrous, so loyal a husband, that he has any plans for a divorce.
"Diamond said, ""I won't have any evenings to myself at this rate."	"Diamond said, ""I will have any evenings to myself at this rate."
We don't want to take any risks on this.	We want to take any risks on this.
We haven't found any traces of semen.	We have found any traces of semen.
"When the sarabande finally lurched to a close, he said, ""Jake, I don't have any illusions about the way I play."	"When the sarabande finally lurched to a close, he said, ""Jake, I have any illusions about the way I play."
He don't care about any needs but his own.	He care about any needs but his own.
But I don't have any memories beyond what I've told you.	But I have any memories beyond what I've told you.
I wouldn't win any rewards for grace.	I would win any rewards for grace.
She says we can probably get into its memory if there isn't any serious crypto.	She says we can probably get into its memory if there is any serious crypto.
Because by then, there won't be any basis for conflict.	Because by then, there will be any basis for conflict.
I haven't got any boots for going out in!	I have got any boots for going out in!
Apart from Arnold here, there aren't any dogs in Crybbe.	Apart from Arnold here, there are any dogs in Crybbe.
There aren't any raccoons around here.	There are any raccoons around here.
Well,' Jonas said, 'it's reegs that'll be receiving the drug; I wouldn't waste any tears on reegs.	Well,' Jonas said, 'it's reegs that'll be receiving the drug; I would waste any tears on reegs.
There aren't any deeds in the pot, because of the police ban.	There are any deeds in the pot, because of the police ban.
I don't agree with any ideas he puts forth in his writing, but that is neither here nor there.	I agree with any ideas he puts forth in his writing, but that is neither here nor there.
Besides, there weren't any corners in this camp.	Besides, there were any corners in this camp.
He doesn't have any contacts among the Peking people.	He has any contacts among the Peking people.
Now let's hope there aren't any teeps inside.	Now let's hope there are any teeps inside.
There won't be any signs of life, Halloway said.	There will be any signs of life, Halloway said.
He thought, I probably didn't get any ribs cracked.	He thought, I probably got any ribs cracked.
‘It's going to be lonely as hell on Mars; we wouldn't have any neighbours except perhaps simulacra.	‘It's going to be lonely as hell on Mars; we would have any neighbours except perhaps simulacra.
I don't have any cigarettes here; I gave up smoking.	I have any cigarettes here; I gave up smoking.
But you didn't have any marks on you.	But you had any marks on you.
But I certainly didn't make any friends while I was there.	But I certainly made any friends while I was there.
Well, I won't find any legumes there.	Well, I will find any legumes there.
I don't have any questions for Mr. White, Betsy told the judge.	I have any questions for Mr. White, Betsy told the judge.
Now, I have dinner to make and a little girl to take care of I won't answer any questions at my house.	Now, I have dinner to make and a little girl to take care of I will answer any questions at my house.
We haven't found them or any pieces of bone or excess flesh.	We have found them or any pieces of bone or excess flesh.
He wouldn't let any bears attend to him, despite their eagerness.	He would let any bears attend to him, despite their eagerness.
It's good there aren't any grownups about.	It's good there are any grownups about.
And a fantastically good cook if you don't like any spices or salt or pepper.	And a fantastically good cook if you like any spices or salt or pepper.
They don't have any dreams in them.	They have any dreams in them.
Hey, you know, I don't have any friends in school.	Hey, you know, I have any friends in school.
I don't have any friends in Danville.	I have any friends in Danville.
I don't have any friends to invite to my birthday party.	I have any friends to invite to my birthday party.
I don't have any questions for Officer McKenzie, said Tim Kerrigan, who looked amused.	I have any questions for Officer McKenzie, said Tim Kerrigan, who looked amused.
I don't have any doubts that Cardoni is guilty.	I have any doubts that Cardoni is guilty.
She's a brilliant surgeon, but she didn't seem to have any interests outside medicine.	She's a brilliant surgeon, but she seemed to have any interests outside medicine.
There weren't any telephones in the house.	There were any telephones in the house.
Well, I went to have a pee, and, of course, it had to be one of the places that don't have any locks on the doors.	Well, I went to have a pee, and, of course, it had to be one of the places that have any locks on the doors.
I don't have any pants on.	I have any pants on.
They don't have any bidets in churches and the Holy Water basins are all too high.	They have any bidets in churches and the Holy Water basins are all too high.
But don't attack any animalheads or unicorns.	But attack any animalheads or unicorns.
And Dave didn't have any hang-ups about fucking the owner's wife.	And Dave had any hang-ups about fucking the owner's wife.
Can't keep any secrets from the maid, Tamra smiled.	Ca keep any secrets from the maid, Tamra smiled.
I didn't crave any babies then, but you never know.	I craved any babies then, but you never know.
He didn't have any enemies who might be trying to frame him for her murder.	He had any enemies who might be trying to frame him for her murder.
Sure, and I didn't have any problems with that.	Sure, and I had any problems with that.
We won't do any tests here, sir,' he said to Cheshire, as his sergeant placed the envelope in a document case.	We will do any tests here, sir,' he said to Cheshire, as his sergeant placed the envelope in a document case.
I'm pretty certain that you'l find that it doesn't include any warranties or guarantees.	I'm pretty certain that you'l find that it includes any warranties or guarantees.
I won't answer any serious questions.	I will answer any serious questions.
You can stand down the emergency centres; they won't be having any patients from here.	You can stand down the emergency centres; they will be having any patients from here.
At least I haven't heard any taxis after midnight.	At least I have heard any taxis after midnight.
He didn't have any partners in his practice only a qualified assistant and a secretary.	He had any partners in his practice only a qualified assistant and a secretary.
I don't want any copies turning up in CID offices.	I want any copies turning up in CID offices.
I didn't detect any tears when I told her he was dead.	I detected any tears when I told her he was dead.
I wouldn't be sharing any beds with Lewis again soon, no matter how innocent the intention.	I would be sharing any beds with Lewis again soon, no matter how innocent the intention.
FedEx didn't make any deliveries today to this office.	FedEx made any deliveries today to this office.
I didn't have any clothes for you, but I brought scrubs and booties.	I had any clothes for you, but I brought scrubs and booties.
I hadn't seen any kids in my quick survey.	I had seen any kids in my quick survey.
I wasn't under any illusions that the interfaith cooperation would last long.	I was under any illusions that the interfaith cooperation would last long.
He didn't make any promises for tomorrow, I noticed.	He made any promises for tomorrow, I noticed.
She didn't see any flowers this time.	She saw any flowers this time.
Soon we won't have any friends at all.	Soon we will have any friends at all.
And she didn't draw any lines when it came to stealing someone's lover.	And she drew any lines when it came to stealing someone's lover.
There weren't any carrots left,” she lied.	There were any carrots left,” she lied.
She doesn't have any warrants out for her, and she has more training than both of us combined in negotiations.	She has any warrants out for her, and she has more training than both of us combined in negotiations.
Speaking of which, I don't see any guards out front,” Ayan said.	Speaking of which, I see any guards out front,” Ayan said.
All right, I'll trust you, but don't take any chances with him.”	All right, I'll trust you, but take any chances with him.”
I need you to know we don't have any doctors on board and we are a very small ship.	I need you to know we have any doctors on board and we are a very small ship.
I don't have any plans sir.	I have any plans sir.
I didn't see any arms out there.”	I saw any arms out there.”
I don't see any stasis systems in here.” Grace said, looking around the small shuttle.	I see any stasis systems in here.” Grace said, looking around the small shuttle.
We don't have any secrets from each other, Mama.	We have any secrets from each other, Mama.
You're setting me on fire and I haven't any goodies of yours to play with!	You're setting me on fire and I have any goodies of yours to play with!
I hadn't had any problems driving to or from the Mas-aguan Embassy, so it took me by surprise.	I had had any problems driving to or from the Mas-aguan Embassy, so it took me by surprise.
You don't get any news here.	You get any news here.
I smile, say, 'I don't have any chips to ruin.	I smile, say, 'I have any chips to ruin.
I won't have any threats from my son!	I will have any threats from my son!
Perfect for necklaces, because you don't have any freckles or blemishes to draw attention to.	Perfect for necklaces, because you have any freckles or blemishes to draw attention to.
I'd give my left titty to fuck him, but he hasn't shown any signs that he wants to.	I'd give my left titty to fuck him, but he has shown any signs that he wants to.
We don't have any serious problems.	We have any serious problems.
The cute little redhead was pleased that she wasn't wearing any panties as she quickly pulled her dress up.	The cute little redhead was pleased that she was wearing any panties as she quickly pulled her dress up.
The girl was pleased that she wasn't wearing any panties as she quickly pulled up her short skirt.	The girl was pleased that she was wearing any panties as she quickly pulled up her short skirt.
The girl was glad that she wasn't wearing any panties as she quickly pulled her skirt up.	The girl was glad that she was wearing any panties as she quickly pulled her skirt up.
Teddy wasn't wearing any shorts so his stiff young cock popped right out into her hand.	Teddy was wearing any shorts so his stiff young cock popped right out into her hand.
That's why I didn't wear any panties tonight.	That's why I wore any panties tonight.
I don't have any clothes on.	I have any clothes on.
And you didn't have any clothes on, Spencer said brutally.	And you had any clothes on, Spencer said brutally.
And I haven't seen any indications that he does get wild.	And I have seen any indications that he does get wild.
You haven't any enemies here, Guy.”	You have any enemies here, Guy.”
The name is familiar, but I don't recall any reports from him.	The name is familiar, but I recall any reports from him.
Well, we don't have any chains on each other, see.	Well, we have any chains on each other, see.
She hesitated a moment before answering, and I knew that she hadn't received any orders directly from him.	She hesitated a moment before answering, and I knew that she had received any orders directly from him.
I just dropped in to tell you, Jack, that there probably won't be any charges now.	I just dropped in to tell you, Jack, that there probably will be any charges now.
Except that according to his neighbour, there weren't any rumours about money in the house.	Except that according to his neighbour, there were any rumours about money in the house.
All I know is, he knows everything we know, and I don't see any signs he's ready to sweep it under the carpet.	All I know is, he knows everything we know, and I see any signs he's ready to sweep it under the carpet.
Except that, as I explained earlier, there aren't any traces on the road of a car braking violently.	Except that, as I explained earlier, there are any traces on the road of a car braking violently.
And I don't have, to have any penis envy, she said.	And I have, to have any penis envy, she said.
I looked over the file, of course, but I have to say I didn't feel any doubts at the time.	I looked over the file, of course, but I have to say I felt any doubts at the time.
Mr Madden doesn't want any uniforms spotted.	Mr Madden wants any uniforms spotted.
You promised you wouldn't cast any spells around here!	You promised you would cast any spells around here!
I don't want to hear any complaints from either of you.	I want to hear any complaints from either of you.
There aren't any rules for someone like you.	There are any rules for someone like you.
Since he'd advanced so quickly, there weren't any students he had known as a hallmate, other than Melisanda.	Since he'd advanced so quickly, there were any students he had known as a hallmate, other than Melisanda.
‘She loves flowers but she doesn't have any windows in her hotel room, so she grows them by candlelight.’	‘She loves flowers but she has any windows in her hotel room, so she grows them by candlelight.’
When there aren't any saucepans left you can always start them tearing up the best sheets for bandages.	When there are any saucepans left you can always start them tearing up the best sheets for bandages.
But you haven't any scars or blemishes that I can see.	But you have any scars or blemishes that I can see.
There won't be any guards at all, said Shrike.	There will be any guards at all, said Shrike.
I don't have any illusions about you and me, you know.	I have any illusions about you and me, you know.
There wouldn't be any arguments about pushing straight on through to the Kaslans.	There would be any arguments about pushing straight on through to the Kaslans.
They hadn't seen any airships all day, so the others started a fire while Primo showed Spyder how to hobble the horses.	They had seen any airships all day, so the others started a fire while Primo showed Spyder how to hobble the horses.
There wouldn't be any arguments about pushing straight on through to the Kaslas.	There would be any arguments about pushing straight on through to the Kaslas.
And I didn't send any golems after you.	And I sent any golems after you.
But you don't get to ask any questions about it.	But you get to ask any questions about it.
I don't want any surprises when I step inside.	I want any surprises when I step inside.
She doesn't ask any questions this time.	She asks any questions this time.
Because it's such a wreck, I don't have any regrets about tearing the lining open so I can slip the na'at inside.	Because it's such a wreck, I have any regrets about tearing the lining open so I can slip the na'at inside.
The doc doesn't have any openings tomorrow.	The doc has any openings tomorrow.
Mr. Nix, I don't find any electrocardiograms in here, Cathy said.	Mr. Nix, I find any electrocardiograms in here, Cathy said.
But I haven't heard any rumbles to that effect.	But I have heard any rumbles to that effect.
Perhaps the Quippers really didn't leave any sentries here.	Perhaps the Quippers really leaved any sentries here.
She was fairly sure she hadn't heard any news that would warrant a phone call.	She was fairly sure she had heard any news that would warrant a phone call.
There was no harm in looking, as long as she didn't open any files or programs.	There was no harm in looking, as long as she opened any files or programs.
I've been wary and alert, but there haven't been any suspicious or threatening incidents at all.	I've been wary and alert, but there have been any suspicious or threatening incidents at all.
I don't have any friends in this town, he said.	I have any friends in this town, he said.
He didn't mention any names in particular.	He mentioned any names in particular.
«Look, I don't know of any basis for negotiation right now.	«Look, I know of any basis for negotiation right now.
They don't have any guardians of their own, so of course they're scared.	They have any guardians of their own, so of course they're scared.
I didn't need any powers to figure that out, scoffed Sydney.	I needed any powers to figure that out, scoffed Sydney.
Eric Dragomir hadn't had any brothers or sisters.	Eric Dragomir had had any brothers or sisters.
Her clothes would've passed at a business meeting, and she hadn't been in any fights or jail-breaks recently.	Her clothes would've passed at a business meeting, and she had been in any fights or jail-breaks recently.
The long dress didn't do me any favors either.	The long dress did me any favors either.
Andrea hadn't had any shoes my size.	Andrea had had any shoes my size.
His spiky white-blond hair wasn't doing him any favors either.	His spiky white-blond hair was doing him any favors either.
I don't have any pow-abilities right now to defend myself.	I have any pow-abilities right now to defend myself.
I wasn't aware you had any religious needs.	I was aware you had any religious needs.
I'm very happy to see you didn't suffer any serious injuries from your fall.	I'm very happy to see you suffered any serious injuries from your fall.
You won't start any battles here!	You will start any battles here!
I don't have any memories of him, just this sort of warm glow, maybe the barest trace of his smile.	I have any memories of him, just this sort of warm glow, maybe the barest trace of his smile.
I don't want any problems at my camp.	I want any problems at my camp.
If the police had been here they hadn't left any obvious sign.	If the police had been here they had left any obvious sign.
I didn't feel any probes from the elflord.	I felt any probes from the elflord.
I don't have any miracles to pull out of a hat.	I have any miracles to pull out of a hat.
Parthet didn't give any guarantees about old-age pensions in this job.	Parthet gave any guarantees about old-age pensions in this job.
But we'll probably have a lot of people who don't have any skills that will translate directly.	But we'll probably have a lot of people who have any skills that will translate directly.
Riding through the National Forest, we didn't see any obvious signs of nuclear war.	Riding through the National Forest, we saw any obvious signs of nuclear war.
I haven't seen any cars here, Joy noted, figuring out where I was leading.	I have seen any cars here, Joy noted, figuring out where I was leading.
At least we didn't run into any storms or rough seas.	At least we ran into any storms or rough seas.
Sunset was near and there weren't any lights on inside, so the shadows were thick, concealing.	Sunset was near and there were any lights on inside, so the shadows were thick, concealing.
I'm afraid there wouldn't be any muscles there to move it around.	I'm afraid there would be any muscles there to move it around.
I won't be walking on any eggshells around him, but I'll leave enough of him to do some talking.	I will be walking on any eggshells around him, but I'll leave enough of him to do some talking.
"Nik, like Bog's mate, didn't waste any tears as he said without a trace of doubt, ""He was a killer, Cal."	"Nik, like Bog's mate, wasted any tears as he said without a trace of doubt, ""He was a killer, Cal."
We kept moving and truthfully I was surprised when we didn't come across any pieces of patients.	We kept moving and truthfully I was surprised when we came across any pieces of patients.
For a split second I forgot that I didn't have any friends since we'd moved.	For a split second I forgot that I had any friends since we'd moved.
"So you see, Mr. Cord, he said, ""you don't have to make any deals with Forrester on my account."	"So you see, Mr. Cord, he said, ""you have to make any deals with Forrester on my account."
But there aren't any trains until morning.	But there are any trains until morning.
He didn't want to take any chances on losin' me.	He wanted to take any chances on losin' me.
I don't want any reporters getting in when the police leave.	I want any reporters getting in when the police leave.
There wouldn't be any memories in an apartment.	There would be any memories in an apartment.
When I came out, I picked up the phone and told the operator I didn't want any calls put through until four o'clock.	When I came out, I picked up the phone and told the operator I wanted any calls put through until four o'clock.
I hadn't had any nucleonics beyond high school physics, so I skipped the equations.	I had had any nucleonics beyond high school physics, so I skipped the equations.
The crystals were one of the oddest things about it and I didn't have any opinions on that.	The crystals were one of the oddest things about it and I had any opinions on that.
There hadn't been any meetings of the Leda Troop, either.	There had been any meetings of the Leda Troop, either.
They wanted to know what was happening but I didn't have any news for them because I had been chased out.	They wanted to know what was happening but I had any news for them because I had been chased out.
She didn't have any defenses at all-like a kitten before it has its eyes open.	She had any defenses at all-like a kitten before it has its eyes open.
But you were so conned you wouldn't listen, thank any saints who did.	But you were so conned you would listen, thank any saints who did.
All I knew was that it got so cold in its winter that it didn't have any gas or liquid-just vacuum, like the Moon.	All I knew was that it got so cold in its winter that it had any gas or liquid-just vacuum, like the Moon.
And don't get any ideas about killing him; we're going to need him.	And get any ideas about killing him; we're going to need him.
All that we could do, too-I didn't have any fingernails left to bite.	All that we could do, too-I had any fingernails left to bite.
The Waterburies just act like a gear system, although there aren't any gears in them; they're hydraulic.	The Waterburies just act like a gear system, although there are any gears in them; they're hydraulic.
Well, he didn't have any theorems named after him--but a great one just the same, _I_ think.	Well, he had any theorems named after him--but a great one just the same, _I_ think.
But I don't see any copters approaching.	But I see any copters approaching.
I don't have any cards up my sleeve but I do have two dozen sharpened pencils concealed on my person.	I have any cards up my sleeve but I do have two dozen sharpened pencils concealed on my person.
I ought to warn you diat there won't be any prizes odier than the pleasure of winning.	I ought to warn you diat there will be any prizes odier than the pleasure of winning.
There haven't been any returns on congressional districts for about an hour.	There have been any returns on congressional districts for about an hour.
There aren't any computers as smart as Mike!	There are any computers as smart as Mike!
Aren't any lawyers here.	Are any lawyers here.
But I just held him and let him wait, so that I wouldn't miss any news - a spare nappy under him; I knew George.	But I just held him and let him wait, so that I would miss any news - a spare nappy under him; I knew George.
Other than, possibly to lie on his grass rug - he didn't have any pots of gold just inside his door.	Other than, possibly to lie on his grass rug - he had any pots of gold just inside his door.
You won't find any cases of cannibalism in Kansas - they were all farther west.	You will find any cases of cannibalism in Kansas - they were all farther west.
We won't look at any others — usually I ration myself to one a day.»	We will look at any others — usually I ration myself to one a day.»
«I don't recall any astrologers on my Christmas card list,» Jubal answered dubiously.	«I recall any astrologers on my Christmas card list,» Jubal answered dubiously.
Mister Secretary, or you won't have any communications left.	Mister Secretary, or you will have any communications left.
"But we don't have any troops there, an aide told him, ""it's the Russians who do."	"But we have any troops there, an aide told him, ""it's the Russians who do."
There weren't any bodies in the wreckage.	There were any bodies in the wreckage.
I don't see any signs of habitation.	I see any signs of habitation.
There won't be any problems ... or if there are, I'll be as surprised as you are, Geek.	There will be any problems ... or if there are, I'll be as surprised as you are, Geek.
There won't be any problems … or if there are, I'll be as surprised as you are, Geek.	There will be any problems … or if there are, I'll be as surprised as you are, Geek.
When you introduced these dons to Massha and Badaxe, their names didn't ring any bells with me.	When you introduced these dons to Massha and Badaxe, their names rung any bells with me.
I'm a busy man, and I don't hear any bulldogs being fed—or dragons.	I'm a busy man, and I hear any bulldogs being fed—or dragons.
I don't have any clients coming by until tomorrow.	I have any clients coming by until tomorrow.
I thought one of the big sales points of the Bazaar was that there weren't any rules here.	I thought one of the big sales points of the Bazaar was that there were any rules here.
You don't have any powers at all.	You have any powers at all.
I don't have any doubts about your abilities.	I have any doubts about your abilities.
The Djin had just verbalized my worst fears, ones I didn't have any answers for.	The Djin had just verbalized my worst fears, ones I had any answers for.
We won't be bringing any charges against you at this time.	We will be bringing any charges against you at this time.
What I didn't get was any leads or information about Aahz.	What I got was any leads or information about Aahz.
He comes in the door, we slam it shut behind him, and you don't ask any questions about what happens afterward.	He comes in the door, we slam it shut behind him, and you ask any questions about what happens afterward.
When you introduced these dons to Massha and Badaxe their names didn't ring any bells with me.	When you introduced these dons to Massha and Badaxe their names rung any bells with me.
points of the Bazaar was that there weren't any rules	points of the Bazaar was that there were any rules
I haven't noticed any outrages in particular, unless maybe you're talking about your dog.	I have noticed any outrages in particular, unless maybe you're talking about your dog.
She entered the final search parameters and checked to make sure she hadn't made any obvious errors.	She entered the final search parameters and checked to make sure she had made any obvious errors.
What I think that means is, there aren't any hotels where we're going.	What I think that means is, there are any hotels where we're going.
There aren't any unions on Lorelei!	There are any unions on Lorelei!
And don't stray into any streets that look more dangerous than others.	And stray into any streets that look more dangerous than others.
I didn't know you had any friends among the S'danzo.	I knew you had any friends among the S'danzo.
It was easy to have a lot of wine when you didn't have any worries about being able to pay your tab.	It was easy to have a lot of wine when you had any worries about being able to pay your tab.
But I don't have any friends over there.	But I have any friends over there.
The Port Magellan Power Authority hadn't strung any cables out this way.	The Port Magellan Power Authority had strung any cables out this way.
Molly had seen Jason's charts, but I hadn't made any entries about his AMS.	Molly had seen Jason's charts, but I had made any entries about his AMS.
And that was possible, although Brian hadn't made any inquiries — he always steered clear of The Vigils.	And that was possible, although Brian had made any inquiries — he always steered clear of The Vigils.
It was all ridiculous, of course, because Hartnett hadn't sold any chocolates at all.	It was all ridiculous, of course, because Hartnett had sold any chocolates at all.
He lifted the papers around the computer and keyboard, but he didn't see any disks there, either.	He lifted the papers around the computer and keyboard, but he saw any disks there, either.
I don't think he has any friends here either.	I think he has any friends here either.
I didn't see any ladies and no one except the guy behind the bar looked over sixteen.	I saw any ladies and no one except the guy behind the bar looked over sixteen.
There were four metal chairs scattered around the table, but there weren't any pencils or pens or other sharp things.	There were four metal chairs scattered around the table, but there were any pencils or pens or other sharp things.
But the mafia doesn't have any soldiers like him.	But the mafia has any soldiers like him.
There weren't any news vans parked at the curb.	There were any news vans parked at the curb.
No, sir, I don't show any listings for that name.	No, sir, I show any listings for that name.
No, Ellen doesn't have any relatives that I know of.	No, Ellen has any relatives that I know of.
There aren't any papers that indicate that the child was born to you.	There are any papers that indicate that the child was born to you.
There aren't any trees in Antarctica, Tai said.	There are any trees in Antarctica, Tai said.
There aren't any portals around here.	There are any portals around here.
Nobody was murdered and I didn't stumble over any bodies and Ferris left me alone.	Nobody was murdered and I stumbled over any bodies and Ferris left me alone.
He didn't have any nipples left by the time they ran the autopsy.	He had any nipples left by the time they ran the autopsy.
Jane doesn't need any reminders of the life she used to lead.	Jane needs any reminders of the life she used to lead.
Meyer wasn't making any enemies with this testimony.	Meyer was making any enemies with this testimony.
Actually, I don't have any pictures of her.	Actually, I have any pictures of her.
I didn't make any bones about staring at the transfers I saw along the way.	I made any bones about staring at the transfers I saw along the way.
We don't have any settlements on Mars…	We have any settlements on Mars…
It hasn't any powers over life and death.	It has any powers over life and death.
I don't have any clothes on!	I have any clothes on!
You don't have any clothes on!	You have any clothes on!
We don't know if any others were put into that box, but one is more than enough.	We know if any others were put into that box, but one is more than enough.
But there aren't any pips on these dice,' you'll say.	But there are any pips on these dice,' you'll say.
Honestly, if you keep making me spell things out like this, then I won't have any secrets left!	Honestly, if you keep making me spell things out like this, then I will have any secrets left!
Light send that there weren't any surprises of that size waiting!	Light send that there were any surprises of that size waiting!
Of course, she hadn't made any mistakes with the male a'dam, whatever al'Thor claimed.	Of course, she had made any mistakes with the male a'dam, whatever al'Thor claimed.
So far as she knew, since his raising, Beslan hadn't made any plans to have her assassinated.	So far as she knew, since his raising, Beslan had made any plans to have her assassinated.
There hadn't been any murders since the death of that unfortunate White.	There had been any murders since the death of that unfortunate White.
There weren't any inscriptions or carvings.	There were any inscriptions or carvings.
I wasn't going to get any resources for doing an investigation.	I was going to get any resources for doing an investigation.
I didn't know they had any friends in Idaho, she'd thought as she left the loft.	I knew they had any friends in Idaho, she'd thought as she left the loft.
